Who could refrain that had a heart to love and in that heart courage to make love known?;William Shakespeare;courage
Whoever is careless with the truth in small matters cannot be trusted with important matters.;Albert Einstein;truth
Whoever is happy will make others happy too.;Anne Frank;inspirational
Whoever undertakes to set himself up as a judge of Truth and Knowledge is shipwrecked by the laughter of the gods.;Albert Einstein;knowledge
Whosoever is delighted in solitude is either a wild beast or a god.;Aristotle;god
Why does the eye see a thing more clearly in dreams than the imagination when awake?;Leonardo da Vinci;dreams
Why should poetry have to make sense?;Charlie Chaplin;poetry
Why shouldn't truth be stranger than fiction? Fiction, after all, has to make sense.;Mark Twain;truth
Wine is constant proof that God loves us and loves to see us happy.;Benjamin Franklin;funny
Wisdom I know is social. She seeks her fellows. But Beauty is jealous, and illy bears the presence of a rival.;Thomas Jefferson;beauty
Wisdom alone is the science of other sciences.;Plato;alone
Wisdom begins in wonder.;Socrates;wisdom
Wisdom, compassion, and courage are the three universally recognized moral qualities of men.;Confucius;courage
Wise men don't need advice. Fools won't take it.;Benjamin Franklin;men
Wise men speak because they have something to say Fools because they have to say something.;Plato;men
Wishing to be friends is quick work, but friendship is a slow ripening fruit.;Aristotle;friendship
Wit is educated insolence.;Aristotle;intelligence
Wit is the sudden marriage of ideas which before their union were not perceived to have any relation.;Mark Twain;marriage
With Malice toward none, with charity for all, with firmness in the right, as God gives us to see the right, let us strive on to finish the work we are in, to bind up the nation's wounds.;Abraham Lincoln;god
With our technology, with objects, literally three people in a garage can blow away what 200 people at Microsoft can do. Literally can blow it away. Corporate America has a need that is so huge and can save them so much money, or make them so much money, or cost them so much money if they miss it, that they are going to fuel the object revolution.;Steve Jobs;money
Without continual growth and progress, such words as improvement, achievement, and success have no meaning.;Benjamin Franklin;success
Without deep reflection one knows from daily life that one exists for other people.;Albert Einstein;life
Without feelings of respect, what is there to distinguish men from beasts?;Confucius;men
Without health life is not life it is only a state of langour and suffering - an image of death.;Buddha;death
Without tradition, art is a flock of sheep without a shepherd. Without innovation, it is a corpse.;Winston Churchill;art
Women are nothing but machines for producing children.;Napoleon Bonaparte;women
Women may fall when there's no strength in men.;William Shakespeare;men
Words empty as the wind are best left unsaid.;Homer;best
Work as if you were to live a hundred years. Pray as if you were to die tomorrow.;Benjamin Franklin;work
Work consists of whatever a body is obliged to do. Play consists of whatever a body is not obliged to do.;Mark Twain;work
Work is a necessary evil to be avoided.;Mark Twain;work
Work out your own salvation. Do not depend on others.;Buddha;work
Woz is living his own life now. He hasn't been around Apple for about five years. But what he did will go down in history.;Steve Jobs;history
Wrinkles should merely indicate where smiles have been.;Mark Twain;age
Yet, taught by time, my heart has learned to glow for other's good, and melt at other's woe.;Homer;good
You ask me if I keep a notebook to record my great ideas. I've only ever had one.;Albert Einstein;great
